,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_depth,param_model__max_features,param_model__n_estimators,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
274,0.3739978790283203,0.004944421748561327,0.02825131416320801,0.008951885072270408,False,,log2,150,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6905829596412556,0.6905829596412556,0.6412556053811659,0.6995515695067265,0.6816143497757847,0.6807174887892377,0.02053008635382889,160
275,0.3704996585845947,0.023577296933768227,0.03149819374084473,0.007768989563961345,False,,log2,150,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.6905829596412556,0.6143497757847534,0.695067264573991,0.7040358744394619,0.6780269058295965,0.03238649342648931,197
276,0.4965862274169922,0.04865374013901431,0.03809661865234375,0.009180420346067296,False,,log2,200,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6995515695067265,0.6681614349775785,0.6412556053811659,0.6995515695067265,0.6995515695067265,0.6816143497757847,0.02355861082791696,134
277,0.5039510726928711,0.04391379159239693,0.03658337593078613,0.00909914336128318,False,,log2,200,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6771300448430493,0.6322869955156951,0.7085201793721974,0.7085201793721974,0.68609865470852,0.02933708920860292,78
278,0.7490043640136719,0.043194572299705525,0.057491111755371097,0.01157521219027227,False,,log2,300,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6905829596412556,0.6771300448430493,0.6502242152466368,0.6816143497757847,0.6995515695067265,0.6798206278026907,0.016682578688554515,170
279,0.7657337665557862,0.03329219584234259,0.049987268447875974,0.008124578924250276,False,,log2,300,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.695067264573991,0.6816143497757847,0.6367713004484304,0.7085201793721974,0.7040358744394619,0.685201793721973,0.0259005005886882,90
280,0.16741633415222168,0.022490900622738653,0.013414382934570312,0.00330472431625659,False,3,,50,mean,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6547085201793722,0.6143497757847534,0.6143497757847534,0.6591928251121076,0.6457399103139013,0.6376681614349776,0.01952604579110067,360
281,0.18067188262939454,0.012886135325179598,0.012646770477294922,0.003754021405817498,False,3,,50,median,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6547085201793722,0.6457399103139013,0.6098654708520179,0.6412556053811659,0.6547085201793722,0.641255605381166,0.016537299474964826,352
282,0.2957924842834473,0.024401818787471673,0.016463422775268556,0.0055505090212868945,False,3,,100,mean,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6547085201793722,0.6278026905829597,0.6143497757847534,0.6547085201793722,0.6457399103139013,0.6394618834080718,0.015942949627471902,357
283,0.32238035202026366,0.015445198753477881,0.01901402473449707,0.004531393932754853,False,3,,100,median,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6457399103139013,0.6322869955156951,0.6188340807174888,0.6547085201793722,0.6412556053811659,0.6385650224215247,0.012231553091467123,358
284,0.44156527519226074,0.06677445767805769,0.024319553375244142,0.006288165139318664,False,3,,150,mean,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6547085201793722,0.6143497757847534,0.6188340807174888,0.6502242152466368,0.6457399103139013,0.6367713004484304,0.016778732676116324,365
285,0.47397809028625487,0.023716498985552323,0.02547903060913086,0.004293096569046902,False,3,,150,median,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6547085201793722,0.6502242152466368,0.6188340807174888,0.6502242152466368,0.6412556053811659,0.64304932735426,0.012872376766284591,349
286,0.6416241645812988,0.03316835458726884,0.024942922592163085,0.006011488300921277,False,3,,200,mean,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6636771300448431,0.6278026905829597,0.6053811659192825,0.6412556053811659,0.6457399103139013,0.6367713004484306,0.019443482859801624,363
287,0.6380401134490967,0.025199442928015344,0.03054804801940918,0.003961235602436332,False,3,,200,median,"{'model__bootstrap': False, 'model__max_depth': 3, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6591928251121076,0.6367713004484304,0.6188340807174888,0.6233183856502242,0.6412556053811659,0.6358744394618834,0.01429361206323697,370
