,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,0.4614307403564453,0.0041374501817368165,0.005432605743408203,0.0007839009127113579,0.0001,5,150,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
60,0.7684056282043457,0.0010216821978672839,0.005231904983520508,0.00046289536374148523,0.0001,5,150,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
61,0.7763923645019531,0.016604960121499885,0.0055827140808105465,0.00048247255991167617,0.0001,5,150,1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
62,0.014970493316650391,0.001242067452509332,0.0,0.0,0.0001,5,150,3,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'mean'}",,,,,,,,1033
63,0.015582561492919922,0.000995810297527535,0.0,0.0,0.0001,5,150,3,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'median'}",,,,,,,,1032
64,0.2413111686706543,0.0036472409056432556,0.006859683990478515,0.0006096411012230514,0.0001,5,200,0.1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
65,0.24487643241882323,0.006861013702553848,0.006231880187988282,0.0004970928140834452,0.0001,5,200,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
66,0.6032412052154541,0.004797850012657665,0.005719947814941406,0.0006514762680305918,0.0001,5,200,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
67,0.6105847358703613,0.0056417058770874525,0.006531429290771484,0.000871638883691082,0.0001,5,200,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
68,1.0259322643280029,0.009688620202626069,0.0057850837707519535,0.00035655689733203523,0.0001,5,200,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
69,1.0243382453918457,0.005090976384394022,0.005399656295776367,0.000491582094865468,0.0001,5,200,1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
70,0.013561296463012695,0.0007343993741748828,0.0,0.0,0.0001,5,200,3,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'mean'}",,,,,,,,1031
71,0.016790771484375,0.0009365094120771129,0.0,0.0,0.0001,5,200,3,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'median'}",,,,,,,,1030
72,0.3475945949554443,0.008997135307292263,0.0071789264678955075,0.0008350862316151058,0.0001,5,300,0.1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
73,0.35492143630981443,0.0023257041057633534,0.007030296325683594,0.0005220533853209303,0.0001,5,300,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
74,0.9302225589752198,0.05039548195585835,0.006802654266357422,0.0007866895882287044,0.0001,5,300,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
75,0.9028631687164307,0.007585706530006502,0.006232595443725586,0.0003057928700856526,0.0001,5,300,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
