,player_name,TEAM,AFFILIATION,YEAR,ROUND,ROUND.1,OVERALL,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
1026,Erik Murphy,Chicago Bulls,Florida,2013.0,2,19,49,Florida,SEC,33,23.4,109.3,20.2,57.1,59.59,9.2,15.6,4.6,20.8,21,28,0.75,42,75,0.56,12,30,0.4,4.6,0.9,26.7,So,10-Jun,33,1.10207,115.12100000000001,6.2,2011,13540,all,89.2,0.33328751,24.0,33.0,18.0,42.0,0.7273,0.4286,0.0,0.0,,49.0,96.3422,91.8507,1.28026,64.42399999999999,3.2429,1.56489,1.6780099999999998,2.36614,10.7576,0.7084560000000001,1.65769,0.8182,1.4545,2.2727,0.2424,0.1515,0.4545,4.2727,PF/C,5.24474
1027,Erik Murphy,Chicago Bulls,Florida,2013.0,2,19,49,Florida,SEC,34,59.0,116.7,18.5,59.7,61.5,5.7,14.6,6.5,16.5,35,43,0.8140000000000001,72,130,0.5539999999999999,59,139,0.424,4.5,1.3,16.0,Jr,10-Jun,33,3.31258,121.554,4.1,2012,13540,all,89.2,0.65906808,46.0,68.0,26.0,62.0,0.6765,0.4194,1.0,1.0,1.0,49.0,98.4296,95.0168,2.78959,159.90200000000002,6.7069600000000005,4.36149,2.3454599999999997,6.33411,25.9412,4.6399300000000006,1.69418,1.2353,3.2941,4.5294,0.8529,0.5294,1.0882,10.4706,PF/C,9.64155
1028,Erik Murphy,Chicago Bulls,Florida,2013.0,2,19,49,Florida,SEC,36,64.3,123.1,21.3,62.9,64.29,7.8,17.4,11.0,15.9,40,51,0.784,92,159,0.579,72,159,0.45299999999999996,3.1,1.5,16.0,Sr,10-Jun,33,4.32506,131.037,4.2,2013,13540,all,89.2,0.98037696,58.0,83.0,34.0,76.0,0.6988,0.4474,4.0,4.0,1.0,49.0,85.8213,82.5922,3.9743699999999995,184.68599999999998,10.1709,6.127330000000001,4.0436,10.5449,26.4444,6.84633,3.69861,1.6111,3.9167,5.5278,1.3889,0.6389,0.6944,12.2222,PF/C,10.5855
1029,Romero Osby,Orlando Magic,Oklahoma,2013.0,2,21,51,Mississippi St.,SEC,35,30.4,93.7,18.3,45.4,49.76,7.3,14.2,3.7,20.1,35,54,0.648,39,84,0.46399999999999997,7,25,0.28,2.6,0.9,49.5,Fr,8-Jun,,0.429162,94.4425,4.9,2009,20669,all,90.2,0.28574999,,,,,,,,,,51.0,98.5481,95.1945,1.3105,78.9707,-2.40794,-1.86657,-0.541373,-2.14984,12.3714,-2.25952,0.109675,0.8,1.8,2.6,0.2286,0.2,0.3429,3.8286,,3.28629
1030,Romero Osby,Orlando Magic,Oklahoma,2013.0,2,21,51,Mississippi St.,SEC,35,31.4,101.2,19.5,52.9,54.88,8.5,12.0,9.7,22.3,26,41,0.634,39,80,0.48700000000000004,16,39,0.41,2.5,1.0,34.5,So,8-Jun,5,0.874943,104.023,2.9,2010,20669,all,90.2,0.64710725,33.0,50.0,6.0,30.0,0.66,0.2,13.0,16.0,0.8125,51.0,97.8156,94.0225,1.45611,76.9086,1.23464,0.32263600000000003,0.912005,1.34105,13.0571,0.765362,0.575687,0.9714,1.5714,2.5429,0.6286,0.2286,0.3429,4.3429,Wing F,4.99867
1031,Romero Osby,Orlando Magic,Oklahoma,2013.0,2,21,51,Oklahoma,B12,31,75.2,107.4,22.1,50.2,54.65,9.6,18.2,6.2,16.1,98,137,0.715,140,282,0.496,7,18,0.389,3.9,1.1,45.7,Jr,8-Jun,24,3.02413,113.329,3.3,2012,20669,all,90.2,0.49997232,84.0,138.0,56.0,144.0,0.6087,0.3889,34.0,38.0,0.8947,51.0,100.35700000000001,95.4298,3.22641,179.301,3.33705,1.35839,1.9786599999999999,3.39214,30.1935,2.5079700000000003,0.884167,2.5806,4.7419,7.3226,0.9032,0.5806,1.0,12.870999999999999,PF/C,1.14405
1032,Romero Osby,Orlando Magic,Oklahoma,2013.0,2,21,51,Oklahoma,B12,32,70.7,121.6,25.4,53.9,60.38,8.2,19.5,10.2,10.8,154,194,0.794,165,314,0.525,9,17,0.529,3.2,1.3,58.6,Sr,8-Jun,24,5.0899,135.774,3.4,2013,20669,all,90.2,0.95238095,95.0,142.0,70.0,171.0,0.669,0.4094,20.0,21.0,0.9524,51.0,96.4563,92.396,3.28807,182.125,7.58078,5.63328,1.9475,9.39552,28.5,7.67507,1.72045,2.0625,4.9688,7.0312,1.25,0.625,0.8438,15.9688,PF/C,1.1118700000000001
1033,Lorenzo Brown,Minnesota Timberwolves,North Carolina State,2013.0,2,22,52,North Carolina St.,ACC,31,71.9,96.7,21.0,44.7,48.93,3.0,10.8,24.7,22.6,62,87,0.713,88,197,0.447,17,57,0.298,1.1,2.6,34.3,Fr,5-Jun,2,1.73315,102.285,3.0,2011,17642,all,,1.61108247,53.0,90.0,35.0,107.0,0.5889,0.3271,14.0,14.0,1.0,52.0,103.844,99.7804,2.7105,156.91,2.1942,1.2775,0.9166979999999999,1.99796,28.7742,0.788814,1.2091399999999999,0.7742,2.9032,3.6774,3.7419,1.2903,0.3548,9.3226,Scoring PG,3.7429900000000003
1034,Lorenzo Brown,Minnesota Timberwolves,North Carolina State,2013.0,2,22,52,North Carolina St.,ACC,37,85.4,104.7,23.5,48.6,53.33,2.6,12.2,35.0,23.3,113,155,0.7290000000000001,138,290,0.47600000000000003,27,77,0.35100000000000003,1.6,3.1,42.2,So,5-Jun,2,3.55635,114.35600000000001,1.8,2012,17642,all,,1.98303649,82.0,144.0,56.0,146.0,0.5694,0.3836,11.0,12.0,0.9167,52.0,98.38799999999999,94.3828,3.78851,245.171,5.84872,3.4792099999999997,2.36951,6.17105,34.2703,3.87627,2.29478,0.7568,3.7838,4.5405,6.3243,1.8108,0.5405,12.7027,Pure PG,3.56585
1035,Lorenzo Brown,Minnesota Timberwolves,North Carolina State,2013.0,2,22,52,North Carolina St.,ACC,33,80.4,103.5,24.7,44.9,50.94,2.4,11.4,36.7,23.6,108,140,0.7709999999999999,120,258,0.465,20,76,0.263,1.6,3.4,41.9,Jr,5-Jun,2,3.53875,113.825,2.3,2013,17642,all,,2.09651187,81.0,133.0,39.0,125.0,0.609,0.312,12.0,12.0,1.0,52.0,100.419,96.2932,3.50198,219.878,4.99859,3.359,1.63958,4.68851,34.2121,3.14485,1.54366,0.6667,3.6667,4.3333,7.2424,1.9697,0.5758,12.3636,Pure PG,3.8829800000000003
1036,Colton Iverson,Indiana Pacers,Colorado State,2013.0,2,23,53,Minnesota,B10,31,43.0,96.9,18.3,59.6,58.09,10.2,13.8,7.8,26.9,29,59,0.49200000000000005,68,114,0.596,0,0,0.0,9.0,1.5,51.8,Fr,10-Jun,,0.912637,99.0968,4.6,2009,28225,all,76.8,0.45455828,,,,,,,,,,53.0,96.5294,91.531,2.13766,99.5388,4.4736,-0.644039,5.11764,1.7389700000000001,17.8065,-0.917149,2.65612,1.4839,2.0323,3.5161,0.6452,0.4194,1.2903,5.3226,,0.0
1037,Colton Iverson,Indiana Pacers,Colorado State,2013.0,2,23,53,Minnesota,B10,35,41.9,90.8,20.2,48.2,49.69,10.2,19.6,6.7,23.8,40,76,0.526,68,141,0.48200000000000004,0,0,0.0,6.3,1.2,53.9,So,10-Jun,45,0.595201,94.7371,4.7,2010,28225,all,76.8,0.44679426,49.0,92.0,19.0,49.0,0.5326,0.3878,6.0,7.0,0.8571,53.0,94.1278,89.0027,2.1814400000000003,120.31,0.641677,-2.14438,2.78606,-0.5619270000000001,16.9429,-2.21837,1.6564400000000001,1.4,2.9714,4.3714,0.6,0.3429,0.9143,5.0286,C,0.0
1038,Colton Iverson,Indiana Pacers,Colorado State,2013.0,2,23,53,Minnesota,B10,31,45.9,92.8,21.0,44.6,48.47,12.8,17.7,11.5,24.3,51,89,0.573,58,130,0.446,0,0,0.0,4.3,1.5,68.5,Jr,10-Jun,45,0.8465440000000001,98.2184,5.1,2011,28225,all,76.8,0.68748382,43.0,81.0,15.0,49.0,0.5309,0.3061,15.0,15.0,1.0,53.0,101.51299999999999,93.7491,2.11315,107.306,1.10376,-0.988341,2.0921,-0.763494,18.3548,-1.7767099999999998,1.01322,2.0,3.0,5.0,1.0645,0.4516,0.6452,5.3871,C,0.0
1039,Colton Iverson,Indiana Pacers,Colorado State,2013.0,2,23,53,Colorado St.,MWC,33,74.7,114.1,24.5,58.9,59.58,13.2,26.4,10.0,17.2,124,212,0.585,169,287,0.589,0,0,0.0,2.8,0.9,73.9,Sr,10-Jun,45,4.36151,125.96,3.6,2013,28225,all,76.8,0.65670101,123.0,177.0,40.0,97.0,0.6949,0.4124,48.0,49.0,0.9796,53.0,96.4785,93.3232,3.3788400000000003,198.862,6.29975,4.48365,1.8161,7.224489999999999,30.0,6.1184400000000005,1.10605,3.3636,6.5152,9.8788,1.3333,0.4545,0.6970000000000001,14.0,C,0.0
1040,Arsalan Kazemi,Washington Wizards,Oregon,2013.0,2,24,54,Rice,CUSA,29,66.9,103.7,21.1,52.1,55.46,12.8,24.6,9.6,19.8,92,150,0.613,100,192,0.521,0,0,0.0,3.7,3.5,78.1,Fr,7-Jun,14,2.03519,105.698,4.0,2010,25005,all,,0.59648944,87.0,120.0,13.0,72.0,0.725,0.1806,26.0,27.0,0.963,54.0,95.1386,94.1892,3.1032,193.678,4.56531,0.7729590000000001,3.79236,3.6996599999999997,27.7931,2.21939,1.4802600000000001,3.3103,5.6552,8.9655,1.1724,1.6207,0.8276,10.068999999999999,PF/C,0.0
1041,Arsalan Kazemi,Washington Wizards,Oregon,2013.0,2,24,54,Rice,CUSA,30,74.6,116.8,26.5,52.7,59.6,14.7,31.5,10.3,13.9,179,252,0.71,138,262,0.527,0,0,0.0,3.7,2.4,96.2,So,7-Jun,14,4.4726300000000005,128.141,3.5,2011,25005,all,,0.70372226,110.0,166.0,28.0,96.0,0.6627,0.2917,29.0,30.0,0.9667,54.0,97.0288,95.0693,3.29728,203.762,5.99263,3.7265699999999997,2.26606,7.04608,30.2,6.65158,0.394502,3.6667,7.3,10.9667,1.2667,1.1667,0.8333,15.1667,PF/C,0.0
1042,Arsalan Kazemi,Washington Wizards,Oregon,2013.0,2,24,54,Rice,CUSA,30,69.3,111.0,20.7,57.7,61.44,9.2,29.3,14.1,18.9,109,160,0.6809999999999999,120,207,0.58,0,1,0.0,3.4,3.9,76.9,Jr,7-Jun,14,3.01125,113.689,3.7,2012,25005,all,,0.96665001,101.0,139.0,19.0,68.0,0.7266,0.2794,42.0,45.0,0.9333,54.0,87.7593,87.5514,3.98182,239.575,7.612430000000001,2.07927,5.53317,6.84652,29.7,3.36394,3.4825800000000005,2.3333,7.6,9.9333,1.9333,2.0,0.9333,11.6333,PF/C,0.0650543
1043,Arsalan Kazemi,Washington Wizards,Oregon,2013.0,2,24,54,Oregon,P12,35,67.5,118.3,16.4,59.5,62.66,11.5,29.0,9.2,18.1,102,151,0.675,113,189,0.598,0,1,0.0,2.4,4.1,79.5,Sr,7-Jun,14,3.36398,117.896,2.6,2013,25005,all,,0.92306656,107.0,169.0,6.0,20.0,0.6331,0.3,37.0,38.0,0.9737,54.0,82.3058,79.3636,4.60571,271.71299999999997,10.4199,3.6636699999999998,6.75626,9.97505,29.0286,4.888719999999999,5.08632,2.8,7.2,10.0,1.3714,2.0286,0.6571,9.3714,PF/C,0.056942099999999995
1044,Peyton Siva,Detroit Pistons,Louisville,2013.0,2,26,56,Louisville,BE,31,26.1,95.2,23.0,54.0,55.83,1.6,6.9,29.4,33.6,25,41,0.61,19,41,0.46299999999999997,19,47,0.40399999999999997,0.6,5.3,46.6,Fr,Jun-00,3,0.746888,103.911,7.6,2010,13289,all,93.4,1.21740011,18.0,28.0,1.0,13.0,0.6429,0.0769,2.0,2.0,1.0,56.0,98.12799999999999,91.7632,1.33713,72.5913,1.6883400000000002,0.776388,0.911956,1.8051700000000002,11.2258,-1.21766,3.02283,0.1613,0.6774,0.8387,1.8065,1.0,0.0645,3.8710000000000004,Pure PG,7.8834
1045,Peyton Siva,Detroit Pistons,Louisville,2013.0,2,26,56,Louisville,BE,35,68.4,102.3,23.4,49.4,53.96,1.4,11.0,34.0,26.0,94,138,0.6809999999999999,89,164,0.5429999999999999,25,92,0.272,0.7,4.2,53.9,So,11-May,3,2.50422,111.296,3.9,2011,13289,all,93.4,1.80198906,76.0,126.0,13.0,38.0,0.6032,0.3421,15.0,17.0,0.8824,56.0,92.2133,87.0274,3.7892,198.088,4.40656,1.61384,2.7927299999999997,4.68305,27.8571,0.717845,3.96521,0.3429,2.7714,3.1143,5.2,1.9714,0.1714,9.9143,Pure PG,5.5435099999999995
1046,Peyton Siva,Detroit Pistons,Louisville,2013.0,2,26,56,Louisville,BE,38,74.3,92.1,22.0,43.0,48.53,1.8,9.1,35.5,29.4,88,119,0.7390000000000001,104,232,0.44799999999999995,17,69,0.24600000000000002,0.4,3.2,39.5,Jr,Jun-00,3,1.6295899999999999,99.3781,3.8,2012,13289,all,93.4,1.61066304,77.0,131.0,27.0,101.0,0.5878,0.2673,9.0,10.0,0.9,56.0,91.7182,85.6164,4.416440000000001,218.69400000000002,2.05945,-0.496329,2.55578,1.5578299999999998,31.6579,-1.33074,2.88856,0.5,2.6842,3.1842,5.5526,1.6842,0.1316,9.1316,Pure PG,3.3984900000000002
1047,Peyton Siva,Detroit Pistons,Louisville,2013.0,2,26,56,Louisville,BE,40,76.7,105.0,21.1,45.9,51.34,1.1,7.6,34.3,24.0,85,98,0.867,101,212,0.47600000000000003,38,132,0.28800000000000003,0.6,4.3,28.5,Sr,Jun-00,3,3.12814,113.272,3.3,2013,13289,all,93.4,2.15094325,75.0,125.0,26.0,86.0,0.6,0.3023,7.0,8.0,0.875,56.0,87.954,83.2111,4.54732,239.99099999999999,6.18906,3.46654,2.7225200000000003,6.25131,31.175,2.20725,4.04406,0.3,2.05,2.35,5.7,2.25,0.15,10.025,Pure PG,6.32748
1048,Alex Oriakhi,Phoenix Suns,Missouri,2013.0,2,27,57,Connecticut,BE,34,61.3,97.9,12.8,46.0,48.29,10.8,17.5,2.6,19.0,43,80,0.537,63,136,0.46299999999999997,0,1,0.0,6.0,0.9,58.4,Fr,9-Jun,34,0.655942,92.2111,4.4,2010,14117,all,96.2,0.34282106,47.0,76.0,14.0,56.0,0.6184,0.25,22.0,26.0,0.8462,57.0,95.9653,89.6735,3.13497,167.895,2.30039,-0.794821,3.09521,1.1341,24.5294,-1.25864,2.39273,2.3235,4.2647,6.5882,0.3529,0.3824,1.5882,4.9706,C,0.0694674
1049,Alex Oriakhi,Phoenix Suns,Missouri,2013.0,2,27,57,Connecticut,BE,41,71.4,113.7,18.1,50.7,53.46,14.5,18.0,2.5,12.9,87,138,0.63,153,302,0.507,0,0,0.0,5.6,0.8,45.7,So,9-Jun,34,3.19407,117.167,3.5,2011,14117,all,96.2,0.33336372,114.0,202.0,39.0,100.0,0.5644,0.39,36.0,40.0,0.9,57.0,96.1062,89.6303,3.69504,230.321,4.64352,2.20971,2.4338,3.79333,29.0732,2.5899,1.2034200000000002,3.7073,5.0244,8.7317,0.3659,0.3902,1.6341,9.5854,C,0.0
1050,Alex Oriakhi,Phoenix Suns,Missouri,2013.0,2,27,57,Connecticut,BE,34,53.1,98.3,18.5,49.5,51.08,9.6,15.0,2.8,18.7,41,72,0.569,93,188,0.495,0,0,0.0,6.4,0.3,38.3,Jr,9-Jun,34,1.20484,100.699,3.3,2012,14117,all,96.2,0.24388423,70.0,112.0,23.0,76.0,0.625,0.3026,30.0,31.0,0.9677,57.0,100.661,95.38600000000001,2.2816400000000003,124.31,0.184978,-1.36837,1.55335,-0.23711,21.4706,-0.9891479999999999,0.752038,1.7059,3.0882,4.7941,0.2941,0.1176,1.3235,6.6765,C,0.0
1051,Alex Oriakhi,Phoenix Suns,Missouri,2013.0,2,27,57,Missouri,SEC,34,64.1,126.5,19.0,63.9,67.38,14.1,21.5,2.6,16.5,106,142,0.746,138,216,0.639,0,0,0.0,6.4,1.3,65.7,Sr,9-Jun,42,4.02882,129.195,3.6,2013,14117,all,96.2,0.25528066,122.0,181.0,16.0,34.0,0.674,0.4706,47.0,50.0,0.94,57.0,92.6318,89.5615,3.23278,197.703,6.92037,3.9742300000000004,2.94614,7.588660000000001,25.8235,5.39417,2.19449,3.1176,5.2941,8.4118,0.3529,0.5882,1.5882,11.2353,C,0.0
1052,Deshaun Thomas,San Antonio Spurs,Ohio State,2013.0,2,28,58,Ohio St.,B10,37,34.9,115.9,27.1,52.7,56.27,15.1,16.5,6.8,13.3,47,59,0.797,84,155,0.542,21,64,0.32799999999999996,1.3,1.7,26.9,Fr,6-Jun,1,2.27723,131.961,3.2,2011,18055,all,96.4,0.56672423,65.0,99.0,19.0,56.0,0.6566,0.3393,4.0,4.0,1.0,58.0,93.5767,87.6534,1.9014900000000001,94.1003,5.24605,5.3882900000000005,-0.142236,5.24695,14.0,5.0405,0.20645100000000002,1.6757,1.8649,3.5405,0.4595,0.3784,0.1622,7.5135,Stretch 4,7.64565
1053,Deshaun Thomas,San Antonio Spurs,Ohio State,2013.0,2,28,58,Ohio St.,B10,39,78.5,122.3,21.9,57.4,59.55,9.9,10.7,6.0,10.4,83,111,0.748,193,322,0.599,50,145,0.345,0.9,0.7,23.8,So,7-Jun,1,5.11477,131.314,2.1,2012,18055,all,96.4,0.74466847,100.0,137.0,93.0,185.0,0.7299,0.5027,5.0,5.0,1.0,58.0,95.3623,89.0881,4.05785,188.644,7.606910000000001,6.715660000000001,0.891252,8.53106,31.3846,7.4630600000000005,1.068,2.5641,2.7949,5.359,0.8974,0.3846,0.2308,15.8718,Wing F,7.0086
1054,Deshaun Thomas,San Antonio Spurs,Ohio State,2013.0,2,28,58,Ohio St.,B10,37,88.1,114.3,27.0,50.7,55.17,5.8,14.0,8.6,9.1,141,169,0.8340000000000001,188,375,0.501,72,209,0.344,1.0,0.9,28.9,Jr,7-Jun,1,5.96636,132.66899999999998,1.7,2013,18055,all,96.4,0.92308236,94.0,133.0,94.0,245.0,0.7068,0.3837,11.0,11.0,1.0,58.0,96.2845,90.84700000000001,4.2891900000000005,206.442,5.63546,5.7701400000000005,-0.134678,7.961189999999999,35.3784,7.602530000000001,0.358663,1.7027,4.2432,5.9459,1.2973,0.5135,0.2973,19.8108,Wing F,9.86524
1055,Anthony Davis,New Orleans Hornets,Kentucky,2012.0,1,1,1,Kentucky,SEC,40,80.1,133.8,19.1,62.8,65.41,11.6,23.9,7.5,10.0,144,203,0.7090000000000001,207,317,0.653,3,20,0.15,13.7,2.5,60.2,Fr,10-Jun,23,6.07485,139.015,2.4,2012,22364,all,100.0,1.21951222,152.0,174.0,55.0,143.0,0.8736,0.3846,96.0,98.0,0.9796,1.0,79.63,75.7599,5.62176,360.57199999999995,17.668,7.5496300000000005,10.1184,16.6573,32.025,9.09614,7.56117,2.975,7.4,10.375,1.25,1.35,4.65,14.175,C,0.9312590000000001
1056,Michael Kidd-Gilchrist,Charlotte Bobcats,Kentucky,2012.0,1,2,2,Kentucky,SEC,40,77.8,111.8,21.3,51.1,57.05,10.3,16.1,10.8,19.6,143,192,0.745,147,275,0.535,13,51,0.255,2.8,1.9,58.9,Fr,7-Jun,14,3.8100699999999996,119.626,3.1,2012,22362,all,99.6,0.86206898,100.0,143.0,47.0,132.0,0.6993,0.3561,34.0,36.0,0.9444,2.0,90.971,86.5498,4.29842,242.953,8.18856,5.00434,3.18423,6.73574,31.125,3.8627800000000003,2.87296,2.575,4.85,7.425,1.875,0.975,0.925,11.9,Wing F,2.44492
1057,Bradley Beal,Washington Wizards,Florida,2012.0,1,3,3,Florida,SEC,37,84.7,112.3,22.4,52.5,57.45,4.8,18.1,12.7,17.0,133,173,0.769,112,207,0.541,63,186,0.33899999999999997,2.6,2.5,44.0,Fr,3-Jun,23,4.50413,122.639,2.4,2012,22042,all,99.4,1.05063003,89.0,137.0,23.0,70.0,0.6496,0.3286,18.0,20.0,0.9,3.0,95.4954,92.1814,4.01915,257.355,8.02626,5.01541,3.01084,7.56367,34.2432,5.27745,2.2862299999999998,1.3514,5.3784,6.7297,2.2432,1.3784,0.8378,14.7568,Wing G,8.98698
1058,Dion Waiters,Cleveland Cavaliers,Syracuse,2012.0,1,4,4,Syracuse,BE,33,39.3,108.1,21.2,47.6,51.86,2.7,8.1,17.5,15.8,39,47,0.83,47,102,0.461,27,82,0.32899999999999996,0.8,4.2,25.5,Fr,4-Jun,3,1.72586,115.609,3.3,2011,14983,all,96.0,1.66670336,32.0,55.0,15.0,47.0,0.5818,0.3191,6.0,7.0,0.8571,4.0,95.5796,90.0626,2.07364,99.9614,4.16102,3.0889599999999997,1.07206,4.88908,16.3333,1.5458399999999999,3.34324,0.3636,1.2424,1.6061,1.5152,1.1212,0.1212,6.4848,Scoring PG,9.148
1059,Dion Waiters,Cleveland Cavaliers,Syracuse,2012.0,1,4,4,Syracuse,BE,37,60.0,115.9,25.4,53.4,56.53,2.4,8.2,21.2,12.9,86,118,0.7290000000000001,129,244,0.529,41,113,0.363,1.5,4.6,33.1,So,4-Jun,3,3.80116,129.99200000000002,3.1,2012,14983,all,96.0,1.91667314,90.0,144.0,39.0,100.0,0.625,0.39,26.0,29.0,0.8966,4.0,92.5144,87.8998,3.20202,172.467,8.0106,6.20125,1.80935,9.86572,24.0811,5.86491,4.0008099999999995,0.4865,1.8108,2.2973,2.4865,1.8108,0.3243,12.6216,Scoring PG,7.73238
1060,Dion Waiters,Cleveland Cavaliers,Syracuse,2012.0,1,4,4,Jacksonville St.,OVC,21,27.9,90.8,17.5,36.2,44.43,7.1,13.6,22.9,25.2,26,39,0.667,21,47,0.447,0,11,0.0,0.3,4.4,67.2,Jr,4-Jun,1,0.061157,85.4534,4.9,2012,21001,all,,1.58325312,14.0,25.0,7.0,22.0,0.56,0.3182,0.0,0.0,,,93.9675,95.897,1.6856799999999998,67.8036,0.485471,-1.36437,1.8498400000000002,-0.599742,16.0476,-2.81615,2.2164099999999998,1.0,1.6667,2.6667,1.8095,1.1429,0.0476,3.2381,Combo G,2.00996
1061,Thomas Robinson,Sacramento Kings,Kansas,2012.0,1,5,5,Kansas,B12,33,16.2,88.1,24.8,48.5,46.93,17.2,23.0,6.7,25.3,17,43,0.395,33,68,0.485,0,0,0.0,7.7,1.7,63.2,Fr,9-Jun,0,0.30704899999999996,97.0247,7.3,2010,14520,all,94.6,0.34610994,24.0,40.0,9.0,28.0,0.6,0.3214,12.0,14.0,0.8571,5.0,87.1019,81.2311,1.0570700000000002,54.3197,0.690209,-3.47234,4.16255,-3.49367,7.1212,-4.96922,1.47555,1.0303,1.6364,2.6667,0.2727,0.2121,0.5455,2.5152,C,0.0
1062,Thomas Robinson,Sacramento Kings,Kansas,2012.0,1,5,5,Kansas,B12,33,31.6,108.9,26.5,60.1,58.75,19.1,30.7,8.0,19.1,49,96,0.51,101,168,0.601,0,0,0.0,4.9,1.7,57.1,So,9-Jun,0,1.8894900000000001,122.34899999999999,5.6,2011,14520,all,94.6,0.46515736,87.0,127.0,14.0,41.0,0.685,0.3415,32.0,40.0,0.8,5.0,85.2061,80.9206,2.32295,124.984,6.06672,2.5085900000000003,3.5581300000000002,5.28736,14.6061,3.17596,2.11141,2.2424,4.1818,6.4242,0.6061,0.4242,0.6667,7.6061,C,0.0
1063,Thomas Robinson,Sacramento Kings,Kansas,2012.0,1,5,5,Kansas,B12,39,79.2,106.7,29.4,51.2,54.87,11.1,30.7,13.1,16.8,163,239,0.682,254,503,0.505,7,14,0.5,2.9,2.0,46.2,Jr,9-Jun,0,4.63034,126.45200000000001,3.5,2012,14520,all,94.6,0.69231637,169.0,262.0,80.0,229.0,0.645,0.3493,70.0,83.0,0.8434,5.0,84.1211,78.9353,5.21431,313.096,6.34106,2.2429,4.09816,7.56676,31.7949,4.77229,2.79446,2.8974,8.9744,11.8718,1.8462,1.0769,0.8718,17.7436,PF/C,0.665341
1064,Damian Lillard,Portland Trail Blazers,Weber State,2012.0,1,6,6,Weber St.,BSky,30,73.3,103.9,22.8,52.8,57.08,1.4,14.3,21.8,20.7,64,76,0.8420000000000001,69,141,0.489,48,126,0.381,0.8,2.0,28.5,Fr,2-Jun,,2.14281,105.34299999999999,3.5,2009,4509,all,57.4,1.25714648,,,,,,,,,,6.0,98.6777,98.35600000000001,2.83777,162.036,1.79073,1.29055,0.500181,1.18655,29.6667,0.732139,0.454412,0.3,3.6,3.9,2.9333,1.0,0.2,11.5333,,8.48494
1065,Damian Lillard,Portland Trail Blazers,Weber State,2012.0,1,6,6,Weber St.,BSky,29,84.9,117.1,27.4,52.5,58.81,1.3,12.6,23.6,15.1,151,178,0.848,95,203,0.46799999999999997,81,209,0.38799999999999996,0.4,2.1,43.2,So,2-Jun,1,4.9054199999999994,126.11399999999999,2.2,2010,4509,all,57.4,1.47886291,74.0,136.0,21.0,67.0,0.5441,0.3134,8.0,8.0,1.0,6.0,104.115,102.854,2.78825,172.024,3.81034,5.1708,-1.36046,6.44525,34.4138,6.61777,-0.172524,0.3793,3.6552,4.0345,3.6207,1.2069,0.1379,20.1379,Combo G,12.2157
1066,Damian Lillard,Portland Trail Blazers,Weber State,2012.0,1,6,6,Weber St.,BSky,7,19.6,108.1,34.2,49.5,58.51,2.8,14.1,28.2,18.8,50,60,0.833,23,46,0.5,15,46,0.326,1.0,3.0,65.2,Jr,2-Jun,1,5.063219999999999,130.525,3.2,2011,4509,all,57.4,1.08332843,21.0,36.0,2.0,10.0,0.5833,0.2,2.0,2.0,1.0,6.0,101.337,101.288,2.8469599999999997,43.1966,4.93459,5.17445,-0.239855,6.902430000000001,32.5714,6.02227,0.88016,0.7143,3.8571,4.5714,3.7143,1.5714,0.2857,20.1429,Scoring PG,12.3085
1067,Damian Lillard,Portland Trail Blazers,Weber State,2012.0,1,6,6,Weber St.,BSky,30,87.2,122.3,32.3,54.5,62.11,1.9,14.1,28.0,12.0,215,243,0.885,129,256,0.504,86,217,0.396,0.7,2.5,51.4,Jr,2-Jun,1,6.50902,138.15200000000002,2.3,2012,4509,all,57.4,1.78260869,98.0,169.0,31.0,87.0,0.5799,0.3563,13.0,17.0,0.7647,6.0,101.836,103.535,2.75997,200.205,8.16164,8.79872,-0.6370819999999999,9.76622,35.3,9.059330000000001,0.7068840000000001,0.5333,4.2667,4.8,4.1,1.5,0.2333,24.3667,Scoring PG,12.2517
1068,Harrison Barnes,Golden State Warriors,North Carolina,2012.0,1,7,7,North Carolina,ACC,37,73.2,106.8,24.7,49.0,52.17,7.2,12.8,9.6,14.6,93,124,0.75,143,302,0.474,67,195,0.344,1.4,1.4,24.9,Fr,8-Jun,40,3.4809900000000003,119.189,2.6,2011,18910,all,100.0,0.73611183,50.0,69.0,93.0,233.0,0.7246,0.3991,19.0,19.0,1.0,7.0,96.5172,89.8594,3.76606,206.99900000000002,6.45127,4.4430000000000005,2.00827,6.54853,29.3784,4.86756,1.6809599999999998,2.0269999999999997,3.8108,5.8378,1.4324,0.7297,0.4324,15.6757,Wing F,9.78697
